MEAN,STD,MAX,VAR,SKEWNESS,KURTOSIS,RMS,PEAK2PEAK,PEAK2RMS,# MAXIMA,VIBRATION CLASS
0.004128425,0.000350418,0.004128425,1.23E-07,3.692347024,23.77068083,0.008880957,0.220805861,12.47679345,188,RUNNING
0.004159048,0.000265586,0.004159048,7.04E-08,4.899994345,58.8921263,0.008351711,0.220805861,20.02178036,184,RUNNING
0.003131434,0.000477689,0.004184835,2.28E-07,3.578514535,16.42237371,0.012246969,0.222417582,9.376619595,235,RUNNING
0.004174628,0.000327108,0.004174628,1.07E-07,3.976971694,30.66070305,0.008721834,0.204688645,13.62837938,169,RUNNING
0.004209011,0.000241283,0.004209011,5.81E-08,6.456197988,95.96351654,0.007256631,0.165201465,11.38279331,166,RUNNING
0.004042466,0.000222172,0.004042466,4.93E-08,7.37918508,116.3631197,0.006615323,0.125714286,12.36445718,194,RUNNING
0.004577738,0.000895761,0.005982221,8.01E-07,2.850812233,9.456539835,0.024960289,0.784102564,17.6764294,121,RUNNING
0.003946838,0.000343753,0.003946838,1.18E-07,1.878220795,12.93477498,0.011337506,0.377142857,20.64850574,196,RUNNING
0.003945226,0.000300791,0.003945226,9.04E-08,4.328822988,34.69894512,0.007790797,0.192600733,12.56766013,199,RUNNING
0.002577916,0.000788125,0.00388022,6.20E-07,0.704037514,-0.455465497,0.02456023,0.927545788,21.44239066,170,RUNNING
0.002836836,0.000441322,0.003945763,1.95E-07,3.16154035,12.41672178,0.011292999,0.289304029,12.8803581,178,RUNNING
0.003884518,0.000607435,0.003884518,3.68E-07,1.369261989,0.976928363,0.017297767,0.515750916,15.5369524,165,RUNNING
0.00393663,0.000332252,0.00393663,1.10E-07,2.729081014,18.96066878,0.009660823,0.253846154,14.63939119,200,RUNNING
0.003941465,0.000357828,0.003941465,1.28E-07,1.948478088,11.6609107,0.012438499,0.396483516,19.66304359,134,RUNNING
0.002824569,0.000722022,0.003943077,5.21E-07,1.919555153,3.189974901,0.01819889,0.534285714,17.02595452,204,RUNNING
0.002776294,0.00063828,0.00402044,4.07E-07,2.042216015,4.182886177,0.016207312,0.488351648,15.14036515,183,RUNNING
0.001572307,0.000228198,0.001955287,5.20E-08,1.730345563,4.791194219,0.00657557,0.19018315,14.76772837,220,RUNNING
0.001432121,0.000382013,0.002020293,1.46E-07,1.455050855,1.459922805,0.01033943,0.315091575,15.62707863,204,RUNNING
0.002034261,0.000215374,0.002034261,4.63E-08,2.504245162,9.411164909,0.006319571,0.158754579,17.02369013,198,RUNNING
0.001429313,0.000314534,0.002007399,9.88E-08,1.786927541,3.228217655,0.008219654,0.232087912,14.36296538,201,RUNNING
0.001949492,0.000537365,0.002572605,2.88E-07,1.971606804,3.130065295,0.013476755,0.367472527,13.90265184,186,RUNNING
0.001324817,0.000309841,0.001956361,9.59E-08,1.339716119,1.484129883,0.009468075,0.331208791,17.6610473,207,RUNNING
0.002088432,0.000611415,0.002898261,3.73E-07,1.528640028,1.501937438,0.016538129,0.508498168,15.95823907,199,RUNNING
0.001507203,0.000217965,0.001807009,4.74E-08,1.777688398,4.843875654,0.006511367,0.167619048,14.91333867,191,RUNNING
0.001714216,0.000368966,0.002352037,1.36E-07,1.95769482,4.18985612,0.009985256,0.257875458,13.51809902,186,RUNNING
0.001911891,0.000486173,0.002652068,2.36E-07,1.654358762,2.155651008,0.013176714,0.402124542,16.35975185,174,RUNNING
0.001769159,0.000456108,0.002402451,2.08E-07,1.826850742,2.975834258,0.012396445,0.398901099,21.09490559,182,RUNNING
0.001356396,0.000293028,0.00183978,8.58E-08,2.147218575,5.297620777,0.007447998,0.212747253,16.39204498,192,RUNNING
0.00143337,0.000197603,0.001780147,3.90E-08,1.870971787,6.097941529,0.006591605,0.177289377,14.24278146,199,RUNNING
0.002232062,0.000410122,0.002974389,1.68E-07,2.802520972,10.06996016,0.011351922,0.23047619,11.25174547,235,RUNNING
0.001422655,0.000278561,0.001884371,7.75E-08,2.309927714,6.362842912,0.007419537,0.150695971,11.35009508,193,RUNNING
0.001874701,0.000204812,0.001874701,4.19E-08,1.689739358,5.413429143,0.006130032,0.169230769,16.62983095,159,RUNNING
0.002113236,0.000171226,0.002113236,2.93E-08,2.49664817,19.12367593,0.005661782,0.12974359,14.87384241,203,RUNNING
0.00348076,0.000675732,0.00453223,4.56E-07,2.918797131,9.653859063,0.01767347,0.398901099,11.60448846,146,RUNNING
0.00158561,0.000363167,0.002209939,1.32E-07,1.14547239,0.769295334,0.010551378,0.322344322,18.29179603,204,RUNNING
0.001826817,0.000237387,0.002230354,5.63E-08,2.649266454,10.70002385,0.006777174,0.169230769,13.85279319,199,RUNNING
0.001589434,0.000308173,0.002217998,9.48E-08,0.590890545,0.342319844,0.012044889,0.51010989,23.78465316,178,RUNNING
0.001786706,0.00037648,0.002349127,1.42E-07,2.58843885,7.84989556,0.009737059,0.259487179,14.11096211,180,RUNNING
0.002234652,0.000266704,0.002234652,7.10E-08,1.345557965,3.125851811,0.008248763,0.195018315,12.35838513,169,RUNNING
0.001630874,0.000267075,0.002199731,7.12E-08,1.561450986,4.467417247,0.009069153,0.261098901,17.37160927,198,RUNNING
0.001634878,0.000310341,0.002284078,9.62E-08,1.238270674,1.755214188,0.010428096,0.288498168,14.7987074,149,RUNNING
0.002015808,0.00054704,0.002705386,2.99E-07,1.594935688,2.157984129,0.014834354,0.475457875,16.65029248,204,JUMPING
0.002062532,0.00057523,0.002802498,3.30E-07,1.758078394,2.245123402,0.014726781,0.427912088,15.78694269,191,JUMPING
0.001967341,0.000208556,0.002424298,4.34E-08,3.503517406,22.36944232,0.006129185,0.121684982,10.32112358,237,JUMPING
0.002495751,0.000199382,0.002495751,3.97E-08,2.682626072,21.39985478,0.006667179,0.098315018,7.433494754,248,JUMPING
0.002524762,0.000171442,0.002524762,2.94E-08,4.246732478,45.39715866,0.005442739,0.103150183,9.549975895,242,JUMPING
0.002545177,0.000205957,0.002545177,4.24E-08,2.956820981,21.87382634,0.00642306,0.095897436,7.716016672,259,JUMPING
0.002454921,0.00022114,0.002454921,4.88E-08,2.76384473,16.01002005,0.006710194,0.121684982,9.90783828,259,JUMPING
0.00252315,0.000188322,0.00252315,3.54E-08,3.508408237,30.9243973,0.005939689,0.088644689,8.20827149,236,JUMPING
0.002442564,0.000198146,0.002442564,3.92E-08,3.354122284,24.4009231,0.00607409,0.087032967,7.893976173,240,JUMPING
0.002421612,0.000150116,0.002421612,2.25E-08,5.209145977,67.44346549,0.004636334,0.077362637,9.299061705,248,JUMPING
0.002428059,0.00014114,0.002428059,1.99E-08,5.790182141,85.13435759,0.004695217,0.099120879,13.81657126,224,JUMPING
0.002408181,0.000186444,0.002408181,3.47E-08,2.973932627,24.92694972,0.006131796,0.107179487,10.97384476,270,JUMPING
0.002365201,0.000133842,0.002365201,1.79E-08,6.876376462,99.73068779,0.004332122,0.094285714,14.04450025,230,JUMPING
0.00233243,0.000145092,0.00233243,2.10E-08,4.553325932,61.85824136,0.004910073,0.118461538,16.16621527,239,JUMPING
0.002269035,0.000141664,0.002269035,2.00E-08,5.5107421,67.80250992,0.004339008,0.078974359,9.193371362,258,JUMPING
0.002294286,0.000178123,0.002294286,3.17E-08,3.02580609,25.56590435,0.005681463,0.107985348,10.56710694,242,JUMPING
0.001885365,0.000217562,0.002335116,4.73E-08,2.694008461,14.6375606,0.00684988,0.147472527,14.52927779,223,JUMPING
0.001763016,0.000369318,0.002262051,1.36E-07,2.802831523,8.553130487,0.009397992,0.181318681,10.07541232,211,JUMPING
0.0021056,0.000359748,0.002683876,1.29E-07,3.231136851,12.98863301,0.009458748,0.182930403,9.755102876,244,JUMPING
0.002312552,0.000220555,0.002312552,4.86E-08,1.819867105,9.229151374,0.006750179,0.21032967,16.05709582,224,JUMPING
0.001574327,0.000283543,0.0022916,8.03E-08,1.653546969,4.579966484,0.008761479,0.165201465,10.43947106,280,JUMPING
0.001756803,0.000370579,0.002296972,1.37E-07,1.870749734,4.696313789,0.010772213,0.198241758,9.912220804,213,JUMPING
0.002695108,0.000460843,0.00345669,2.12E-07,2.933405565,10.79436204,0.011831027,0.265128205,11.88592619,246,JUMPING
0.001775304,0.000236874,0.002269035,5.60E-08,2.136151687,9.514213935,0.007615163,0.14989011,10.10611424,258,JUMPING
0.001563775,0.000241258,0.002243248,5.81E-08,2.164681678,8.67780876,0.007414754,0.138608059,9.618482254,234,JUMPING
0.00176943,0.000273524,0.002233578,7.47E-08,2.671171363,11.38695475,0.008097151,0.128937729,8.708349134,235,JUMPING
0.001711191,0.000241019,0.002239487,5.80E-08,2.205614816,8.775257482,0.007373033,0.114432234,8.90782058,267,JUMPING
0.002292137,0.000188946,0.002292137,3.57E-08,3.216197704,22.65374084,0.005646018,0.086227106,8.492483537,256,JUMPING
0.001874238,0.00021511,0.002309328,4.62E-08,2.765079469,15.30164739,0.006590554,0.11040293,9.843146968,250,JUMPING
0.003350501,0.000248246,0.003350501,6.15E-08,4.509567151,38.23735216,0.00700094,0.116849817,8.460402044,224,JUMPING
0.003370916,0.00023433,0.003370916,5.48E-08,4.437782623,43.19676934,0.007284837,0.084615385,6.139502447,258,JUMPING
0.003430549,0.000209751,0.003430549,4.39E-08,5.930028304,75.38035269,0.006198464,0.100732601,9.035677475,251,JUMPING
0.003445592,0.000236088,0.003445592,5.57E-08,4.639512657,46.77662751,0.007052722,0.10959707,8.169760333,251,JUMPING
0.00335641,0.000265181,0.00335641,7.02E-08,3.663979761,27.38144737,0.007744232,0.147472527,9.937681608,241,JUMPING
0.003432161,0.00022254,0.003432161,4.95E-08,5.202283175,57.95377827,0.006842043,0.112014652,9.010225127,245,JUMPING
0.003416044,0.000240534,0.003416044,5.78E-08,4.623358812,43.67322097,0.00714554,0.101538462,7.386968733,242,JUMPING
0.003303223,0.000178509,0.003303223,3.18E-08,7.951120898,125.6072546,0.005358542,0.076556777,8.346538826,263,JUMPING
0.00329033,0.000169842,0.00329033,2.88E-08,8.471729185,144.6886041,0.005607418,0.097509158,8.838370331,228,JUMPING
0.003286569,0.000221583,0.003286569,4.90E-08,4.502332253,47.28315014,0.007123527,0.120879121,9.44607566,268,JUMPING
0.003332234,0.000171514,0.003332234,2.94E-08,9.332369676,155.1983524,0.005255988,0.095897436,12.64909903,235,JUMPING
0.003238217,0.000160273,0.003238217,2.57E-08,9.643725508,175.5306889,0.0051878,0.103150183,14.83474884,240,JUMPING
0.003253797,0.00017834,0.003253797,3.18E-08,8.095351191,120.7721766,0.005326472,0.068498168,6.581268746,253,JUMPING
0.003245201,0.000207759,0.003245201,4.31E-08,4.998463787,59.33017243,0.006645534,0.126520147,12.42950935,240,JUMPING
0.003203834,0.000278203,0.003203834,7.73E-08,3.369151422,20.46927909,0.008403715,0.182930403,11.45926066,209,JUMPING
0.00215231,0.000418391,0.003122711,1.75E-07,2.90978082,9.346644085,0.010397099,0.211941392,10.50236578,209,JUMPING
0.002611558,0.000434869,0.003327942,1.89E-07,3.648930838,15.72020807,0.010702949,0.208717949,9.901074454,248,JUMPING
0.003238217,0.000249515,0.003238217,6.22E-08,2.892492367,25.04902084,0.007727677,0.19985348,13.50457258,224,JUMPING
0.00242986,0.000320056,0.003201685,1.02E-07,2.414576121,11.30110721,0.010039358,0.232893773,13.04389999,279,JUMPING
0.002334208,0.000424763,0.003207595,1.80E-07,2.601451743,8.548321225,0.011636822,0.182930403,8.136984749,244,JUMPING
0.003404525,0.000575938,0.004332033,3.31E-07,3.2559921,12.99804666,0.013890854,0.29010989,10.81956769,261,JUMPING
0.00317536,0.000264605,0.00317536,6.99E-08,3.905021943,25.89369247,0.007692999,0.108791209,7.175545678,252,JUMPING
0.003110891,0.000284899,0.003110891,8.11E-08,2.903011045,16.25943261,0.008595466,0.172454212,12.23491929,240,JUMPING
0.002399234,0.000325372,0.003110891,1.06E-07,3.2412364,16.10755423,0.009438555,0.150695971,8.409898561,249,JUMPING
0.003111966,0.000303789,0.003111966,9.22E-08,2.41968943,11.71921612,0.009529973,0.138608059,7.399057526,256,JUMPING
0.00317536,0.000211541,0.00317536,4.47E-08,5.440769486,57.14379655,0.006041235,0.067692308,6.202792321,263,JUMPING
0.003234994,0.000254359,0.003234994,6.46E-08,3.876365124,29.06941313,0.007733889,0.123296703,8.075395436,252,JUMPING
0.002090656,0.000228591,0.002606422,5.22E-08,2.909754624,18.17407227,0.006852848,0.137802198,10.52475442,254,JUMPING
0.002591917,0.000238086,0.002591917,5.66E-08,1.533278875,9.888283743,0.008374938,0.172454212,12.46086467,250,JUMPING
0.002604811,0.000182888,0.002604811,3.34E-08,3.355587441,36.3583938,0.006201535,0.120879121,11.24027527,241,JUMPING
0.002608034,0.000236637,0.002608034,5.59E-08,1.744243733,11.08892301,0.008056172,0.139413919,9.953009234,256,JUMPING
0.002589768,0.000255013,0.002589768,6.49E-08,1.826297552,8.640001868,0.008177437,0.147472527,10.29814816,253,JUMPING
0.002689158,0.000246565,0.002689158,6.07E-08,1.703812542,10.3832098,0.008275104,0.175677656,10.66352288,255,JUMPING
0.002738046,0.000224403,0.002738046,5.03E-08,2.411703353,18.68608502,0.007739705,0.14989011,10.15173442,239,JUMPING
0.002863761,0.000182135,0.002863761,3.31E-08,4.384940009,56.453613,0.006100813,0.133772894,11.95421067,265,JUMPING
0.002876117,0.000199633,0.002876117,3.98E-08,3.637882224,39.52209401,0.006354187,0.134578755,11.73118288,231,JUMPING
0.002878803,0.000200719,0.002878803,4.02E-08,3.449345524,37.36104991,0.006865652,0.101538462,8.509738805,269,JUMPING
0.002729451,0.000185941,0.002729451,3.45E-08,3.838984887,42.84740706,0.006038442,0.128937729,11.67732106,240,JUMPING
0.002708498,0.000188031,0.002708498,3.53E-08,3.381234227,38.19561002,0.006242561,0.14989011,13.49004945,244,JUMPING
0.002558071,0.000206624,0.002558071,4.26E-08,2.090342008,18.31559497,0.007059283,0.201465201,17.86544319,248,JUMPING
0.002647253,0.000210079,0.002647253,4.41E-08,2.556790808,21.63693671,0.00678942,0.143443223,11.8100152,232,JUMPING
0.00278801,0.000243924,0.00278801,5.94E-08,2.6317588,16.07347428,0.007909184,0.153113553,12.17576497,229,JUMPING
0.001907373,0.000382074,0.002714945,1.46E-07,2.099698887,5.471995949,0.010794321,0.24014652,11.68366383,231,JUMPING
0.002286527,0.000400705,0.002844858,1.60E-07,2.59639865,9.348902304,0.011021752,0.232087912,11.15011205,240,JUMPING
0.002615018,0.000264,0.002615018,6.96E-08,1.473089803,6.252802974,0.008994809,0.293333333,17.33600648,247,JUMPING
0.001898195,0.000366683,0.002640269,1.34E-07,1.045493374,1.626161642,0.01204356,0.277216117,14.15192489,260,JUMPING
0.001875975,0.000455383,0.002616093,2.07E-07,1.214901911,1.823801996,0.014400411,0.285274725,11.55593832,239,JUMPING
0.003258392,0.000546764,0.004001478,2.99E-07,2.094183414,6.819501109,0.016000684,0.433553114,14.73151317,247,JUMPING
0.001829675,0.000339432,0.002611795,1.15E-07,1.179653644,2.638518642,0.011350054,0.244981685,13.45461593,246,JUMPING
0.001939103,0.000324347,0.002550549,1.05E-07,1.328937543,3.012240723,0.010362754,0.194212454,10.53717419,237,JUMPING
0.002020674,0.000335761,0.002546252,1.13E-07,1.572518317,4.817861676,0.010675426,0.205494505,11.2098884,245,JUMPING
0.001922424,0.000298977,0.00256398,8.93E-08,1.385456116,4.199725315,0.009787626,0.185347985,10.33299893,237,JUMPING
0.002621465,0.000241795,0.002621465,5.84E-08,1.790123142,10.6833526,0.007790297,0.167619048,11.53402477,236,JUMPING
0.002660684,0.000288893,0.002660684,8.33E-08,1.456506605,5.434781854,0.009455226,0.198241758,12.99744489,240,JUMPING
0.002269341,0.000465442,0.003197924,2.16E-07,2.464436872,6.86900615,0.012070796,0.191794872,8.57881414,275,JUMPING
0.003196313,0.000305144,0.003196313,9.30E-08,2.327760188,10.89421059,0.008695354,0.232893773,14.78200798,225,JUMPING
0.002308327,0.000481855,0.003161392,2.32E-07,2.004071112,4.758202151,0.014119244,0.270769231,11.67190958,273,JUMPING
0.003166764,0.000271067,0.003166764,7.34E-08,3.213063057,19.53559189,0.007372974,0.172454212,12.73336634,227,JUMPING
0.003180301,0.000653757,0.004006618,4.27E-07,2.58346277,7.652724504,0.017017589,0.422271062,15.84010774,256,JUMPING
0.003129158,0.000268421,0.003129158,7.20E-08,2.81841815,17.53060257,0.007795016,0.232893773,17.93669743,252,JUMPING
0.00245165,0.000441601,0.003241441,1.95E-07,2.386146694,6.876399831,0.011884735,0.252234432,11.35756803,240,JUMPING
0.003274212,0.000270171,0.003274212,7.29E-08,3.357305202,22.98029054,0.00698473,0.15956044,12.86427374,245,JUMPING
0.003229621,0.000367196,0.003229621,1.35E-07,2.414003306,8.045973148,0.010018737,0.20952381,11.14029853,235,JUMPING
0.003227473,0.000256644,0.003227473,6.58E-08,3.968005995,28.62751362,0.006951761,0.124908425,10.14315987,213,JUMPING
0.002430145,0.000568765,0.003200073,3.23E-07,2.562123722,6.325726106,0.013404876,0.328791209,12.65462629,220,JUMPING
0.002409253,0.000544963,0.00330967,2.97E-07,2.400898713,5.747326709,0.013941872,0.34007326,12.34061523,204,JUMPING
0.003283346,0.000236399,0.003283346,5.58E-08,3.710296959,36.42649193,0.006698901,0.188571429,16.90179381,249,JUMPING
0.002576783,0.000395718,0.003266154,1.56E-07,3.617699078,17.30839056,0.010377731,0.204688645,10.83257794,248,JUMPING
0.003197387,0.00033433,0.003197387,1.12E-07,2.556681559,9.367835762,0.009328264,0.232087912,12.48323235,228,JUMPING
0.002255385,0.000536014,0.003190403,2.87E-07,2.479614123,5.551288023,0.013048329,0.289304029,11.76522204,220,JUMPING
0.0025446,0.000348676,0.003176972,1.21E-07,3.373146428,13.15319849,0.008906059,0.219194139,12.80356484,234,JUMPING
0.002100972,0.000471304,0.003137753,2.22E-07,2.487512244,6.053119116,0.011097606,0.272380952,12.5988303,221,JUMPING
0.002415407,0.000538926,0.003099609,2.90E-07,2.738180355,7.752733171,0.012925632,0.284468864,11.50282785,221,JUMPING
0.003153333,0.000373896,0.003153333,1.40E-07,2.96290115,10.11401307,0.009523842,0.195824176,11.38072992,223,JUMPING
0.003192552,0.000330208,0.003192552,1.09E-07,3.140956043,13.3567195,0.008221391,0.204688645,13.77181107,226,JUMPING
0.002639986,0.000567931,0.003301656,3.22E-07,2.449841893,6.713876204,0.015095652,0.2796337,9.742514041,214,JUMPING
0.003157631,0.000198339,0.003157631,3.93E-08,4.515437899,59.72046204,0.006608583,0.177289377,13.47454107,245,JUMPING
0.003002834,0.000635354,0.00371086,4.03E-07,2.483906201,6.994298646,0.016425278,0.303809524,9.34635525,197,JUMPING
0.002362218,0.000525688,0.003154945,2.76E-07,2.636470758,6.983689198,0.013308412,0.320732601,12.32248255,201,JUMPING
0.00312486,0.000353011,0.00312486,1.24E-07,2.139606394,6.405173214,0.009588585,0.273992674,17.18695051,232,JUMPING
0.003084855,0.000659405,0.003744258,4.34E-07,2.583565019,7.044050425,0.015864092,0.32959707,11.81048642,202,JUMPING
0.002927077,0.000591129,0.003875385,3.49E-07,2.874538503,8.928482392,0.014689776,0.267545788,9.517970264,270,JUMPING
0.003838315,0.000327609,0.003838315,1.07E-07,2.427226694,15.4431102,0.011118483,0.338461538,15.69178742,234,JUMPING
0.002984181,0.000620192,0.003748059,3.84E-07,2.5256854,7.243632549,0.01692285,0.323956044,10.7858589,269,JUMPING
0.003806618,0.000325915,0.003806618,1.06E-07,2.642900596,16.47795494,0.011151354,0.290915751,14.27248253,227,JUMPING
0.003809047,0.000753022,0.004824676,5.66E-07,2.799327547,8.971764273,0.019159138,0.452087912,14.44810226,260,JUMPING
0.003809304,0.000375257,0.003809304,1.41E-07,2.878048838,12.71706355,0.009444695,0.238534799,14.12115042,237,JUMPING
0.002921193,0.000498561,0.003990891,2.48E-07,2.51560213,7.770727909,0.013688358,0.312673993,13.09901619,244,JUMPING
0.004025275,0.000275323,0.004025275,7.57E-08,4.392174293,44.35528308,0.008537233,0.176483516,11.185651,243,JUMPING
0.002746691,0.000493696,0.003988742,2.43E-07,2.748506686,9.073436731,0.012884731,0.228058608,8.849956261,232,JUMPING
0.003986593,0.000271971,0.003986593,7.39E-08,4.763855799,48.16470934,0.007808104,0.163589744,10.78526253,241,JUMPING
0.002902683,0.000682215,0.003987668,4.65E-07,2.701262999,6.830365016,0.015703379,0.376336996,12.13662866,229,JUMPING
0.002682851,0.000569415,0.004048913,3.24E-07,2.344589597,5.972936236,0.015735884,0.383589744,12.21398202,204,JUMPING
0.00403011,0.000265472,0.00403011,7.04E-08,4.600206904,51.0284869,0.008443162,0.201465201,13.41007552,235,JUMPING
0.003087953,0.000517375,0.004035482,2.67E-07,3.364979131,13.9953774,0.012601161,0.244175824,9.88047806,246,JUMPING
0.003947912,0.000445133,0.003947912,1.98E-07,2.653664182,8.583525904,0.010674453,0.234505495,11.13541556,214,JUMPING
0.002970284,0.000690043,0.004029663,4.76E-07,2.685348149,7.051861299,0.016530357,0.294139194,9.14069182,219,JUMPING
0.003947912,0.000453687,0.003947912,2.06E-07,2.940263013,10.21901699,0.010706667,0.277216117,13.81152994,228,JUMPING
0.002531078,0.000546195,0.003901709,2.98E-07,2.736882695,7.471089397,0.013062016,0.296556777,11.44441902,223,JUMPING
0.003338555,0.000695583,0.004271589,4.83E-07,2.903983581,8.995713672,0.01742722,0.362637363,10.65866593,220,JUMPING
0.003904933,0.000440175,0.003904933,1.93E-07,3.220672937,11.92923642,0.010751107,0.235311355,11.35584606,215,JUMPING
0.003948449,0.000325921,0.003948449,1.06E-07,3.458242516,22.63663542,0.009548705,0.227252747,11.94186095,224,JUMPING
0.003729774,0.0007761,0.004551915,6.02E-07,2.619677866,7.426620918,0.019609616,0.381978022,10.25324889,214,JUMPING
0.003934481,0.000255089,0.003934481,6.50E-08,4.408155602,53.46424894,0.0082146,0.199047619,12.40978234,247,JUMPING
0.003937033,0.000822888,0.004841968,6.76E-07,2.861494288,9.09813081,0.02078036,0.431941392,11.30434808,195,JUMPING
0.002692438,0.000595346,0.003881832,3.54E-07,2.741221659,7.346982266,0.014457831,0.404542125,14.40845551,201,JUMPING
0.003914603,0.000434165,0.003914603,1.88E-07,2.099494157,6.425973221,0.011568546,0.306227106,13.89709914,227,JUMPING
0.003821997,0.00080918,0.004778691,6.54E-07,2.7270896,7.865042421,0.019747906,0.464175824,12.99715846,197,JUMPING
0.00205416,0.000459107,0.002724096,2.10E-07,2.320699706,5.704586925,0.012198474,0.22,10.20664503,271,JUMPING
0.002112698,0.00027754,0.002112698,7.69E-08,0.801328628,1.318626532,0.010044356,0.275604396,14.96293474,235,JUMPING
0.001990304,0.000488836,0.002645911,2.39E-07,1.714440462,3.302124586,0.014257167,0.269157509,11.27637971,270,JUMPING
0.002074017,0.000249193,0.002074017,6.20E-08,1.01992554,2.544028599,0.008864817,0.224029304,15.59029749,231,JUMPING
0.003654348,0.00070334,0.004448906,4.94E-07,2.688683912,8.644832136,0.018423144,0.428717949,13.93175187,263,JUMPING
0.00151613,0.000367892,0.002027814,1.35E-07,2.112467127,3.931787456,0.009645495,0.275604396,14.82975153,239,JUMPING
0.002163493,0.000434215,0.00280244,1.88E-07,2.175320847,5.957989026,0.012447053,0.313479853,14.85854149,241,JUMPING
0.001919829,0.000227779,0.001919829,5.18E-08,1.330679975,3.504237026,0.007635532,0.170842491,12.71767636,251,JUMPING
0.001538567,0.000386419,0.001964646,1.49E-07,1.729907979,3.192155086,0.01117728,0.269157509,14.31147541,237,JUMPING
0.001873089,0.000210677,0.001873089,4.43E-08,1.351526407,4.374426493,0.006928445,0.172454212,13.55033935,233,JUMPING
0.002283855,0.000547995,0.002719716,3.00E-07,2.358856595,5.357484914,0.014457412,0.336043956,12.51370213,213,JUMPING
0.002298903,0.000553662,0.003000473,3.06E-07,1.893368814,3.76878034,0.015605569,0.443223443,14.43318652,204,JUMPING
0.001192586,0.000326729,0.001881148,1.07E-07,1.355323151,1.126106259,0.009432456,0.267545788,14.48121265,234,JUMPING
0.002942232,0.000492703,0.003595848,2.42E-07,3.14553161,12.82723828,0.012201737,0.251428571,11.72294544,247,JUMPING
0.001319336,0.000337941,0.001878999,1.14E-07,2.168633155,4.025549654,0.008729867,0.208717949,12.60042123,231,JUMPING
0.002190181,0.000567841,0.002818814,3.22E-07,2.367923939,5.088106665,0.013803243,0.242564103,9.078399457,220,JUMPING
0.001640469,0.000402595,0.002064893,1.62E-07,2.480611063,5.890644712,0.010324355,0.28043956,13.77659227,234,JUMPING
0.001739875,0.000421844,0.002021807,1.78E-07,2.418042473,5.563062847,0.010750463,0.275604396,14.87967298,218,JUMPING
0.00274039,0.000651765,0.003473273,4.24E-07,2.254254445,5.128788521,0.016741251,0.395677656,12.10626361,219,JUMPING
0.001506335,0.000352266,0.001990208,1.24E-07,2.144024392,4.83853435,0.009234474,0.244175824,16.53701326,230,JUMPING
0.001347056,0.000262272,0.002048767,6.87E-08,2.103384264,5.832216778,0.007631735,0.185347985,14.09671854,221,JUMPING
0.003130621,0.000693456,0.003877338,4.80E-07,2.125353645,4.65916776,0.018146203,0.386813187,11.87949695,218,JUMPING
0.001981074,0.000271047,0.001981074,7.34E-08,0.886797635,1.070919061,0.009152258,0.322344322,21.08809255,241,JUMPING
0.003271643,0.000680563,0.004112541,4.63E-07,2.2925873,6.307599606,0.018762281,0.420659341,11.61827549,198,JUMPING
0.002102166,0.000510582,0.002661293,2.60E-07,2.488619941,6.134463434,0.013103354,0.331208791,13.4993261,206,JUMPING
0.001390055,0.000424543,0.001988059,1.80E-07,1.642488395,1.422113073,0.010834728,0.317509158,16.92089926,223,JUMPING
0.00314691,0.000710169,0.004017492,5.04E-07,2.412597971,5.959041882,0.017352881,0.422271062,13.21206577,201,JUMPING
0.001537453,0.000330017,0.002313626,1.09E-07,2.234284713,4.865716553,0.008432086,0.238534799,14.86125118,239,JUMPING
0.001859608,0.000392645,0.002399576,1.54E-07,2.827758641,8.620712722,0.009871958,0.254652015,14.16303148,180,JUMPING
0.001831929,0.000295716,0.002214774,8.73E-08,2.189406944,4.950790035,0.007827971,0.224029304,14.36101083,232,JUMPING
0.001819838,0.000231342,0.002269573,5.34E-08,3.400257479,15.41217652,0.00676273,0.144249084,11.14165149,234,JUMPING
0.001835248,0.000347597,0.00239518,1.21E-07,2.868280391,10.19245151,0.009481774,0.182930403,9.646423172,180,JUMPING
0.001590961,0.000269242,0.002232503,7.24E-08,3.337965973,13.45071995,0.006735935,0.143443223,11.06633611,220,JUMPING
0.002307179,0.000236235,0.002307179,5.57E-08,2.403046406,9.298329795,0.006499263,0.157142857,12.70924602,230,JUMPING
0.002283541,0.000246277,0.002283541,6.06E-08,1.770420226,5.873009154,0.007742611,0.177289377,11.60506164,201,JUMPING
0.001984782,0.000348055,0.002380695,1.21E-07,2.860781434,10.74897805,0.010608466,0.262710623,16.59811923,246,JUMPING
0.001707184,0.000339163,0.002359292,1.15E-07,2.387895339,6.855709791,0.009929684,0.249010989,13.67491137,218,JUMPING
0.00222859,0.000435381,0.002805292,1.89E-07,2.679300768,8.724572205,0.011737478,0.19985348,8.685118704,220,JUMPING
0.002309866,0.000207863,0.002309866,4.31E-08,2.774648769,15.33883305,0.006206347,0.137802198,12.78969592,245,JUMPING
0.001676575,0.000399409,0.002310403,1.59E-07,2.412070413,5.520318843,0.010132359,0.190989011,9.663306663,218,JUMPING
0.001696708,0.000418439,0.002330818,1.75E-07,1.939642867,3.16238562,0.010916598,0.317509158,15.16996325,223,JUMPING
0.002345861,0.000281455,0.002345861,7.91E-08,2.518504919,7.547770487,0.007641479,0.181318681,12.18048458,246,JUMPING
0.002329521,0.00050087,0.00294014,2.51E-07,2.548090997,6.862511129,0.01264274,0.261098901,10.48539345,223,JUMPING
